Image Path,Detected Panels
DJI_20241003122836_0007_T.JPG,"[{'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX1.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '1 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX2.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX3.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX4.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '2 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX5.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '1 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX6.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '4 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX7.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX8.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX9.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '1 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX10.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '2 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX11.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX12.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '1 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX13.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '1 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX14.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '4 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX15.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX16.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX17.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '6 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX18.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX19.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '2 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX20.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX21.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX22.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX23.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX24.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX25.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX26.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '2 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX27.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '9 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX28.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': '1 celula(s) com defeito(s)', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX29.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX30.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX31.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX32.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX33.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX34.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX35.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX36.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX37.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX38.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX39.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX40.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX41.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX42.jpg', 'mission_name': 'gabriel'}, {'geolocation': {'S': (22.0, 54.0, 24.8587), 'W': (43.0, 7.0, 58.3923)}, 'qualidadeplaca': 'Sem defeitos', 'image_path': 'recortesgabriel\\DJI_20241003122836_0007_T_BOX43.jpg', 'mission_name': 'gabriel'}]"
